Provider Id,Latitude,Longitude
50281,34.090234,-118.1439896
50283,37.6944052,-121.8802082
50289,37.6799404,-122.4742007
50290,34.0307388,-118.4796069
50291,38.4697801,-122.7077378
50292,33.9121777,-117.1960044
50295,35.3728466,-119.0277766
50296,36.8338985,-121.3861055
50298,34.892431,-117.017066
50300,34.5418476,-117.2655636
50301,39.1531894,-123.2030161
50305,37.8554349,-122.2571526
50308,37.3694772,-122.0799117
50309,38.766012,-121.2496326
50313,37.743621,-121.4346546
50315,35.3828044,-118.9700927
50320,37.7985416,-122.2316531
50324,32.8852155,-117.2252365
50327,34.0494519,-117.2641774
50329,33.8727795,-117.5683133
50334,36.6591352,-121.6459423
50335,37.9772338,-120.3712182
50336,38.121858,-121.286652
50342,32.9591125,-115.5539066
50348,33.7879885,-117.8901339
50350,34.015015,-118.100636
50351,33.8119157,-118.3434945
50352,38.911636,-119.9977995
50353,33.8385387,-118.3571537
50357,34.4338579,-119.8103152
50359,36.2210166,-119.3385341
50360,37.9473152,-122.5360306
50367,38.2618553,-122.0476112
50373,34.0599185,-118.2099762
50376,33.830699,-118.2919897
50378,34.2400992,-118.3964962
50380,37.2520715,-121.9463305
50382,34.0880807,-117.8934248
50385,38.3970147,-122.8197184
50390,33.7501053,-116.9601344
50393,33.9343061,-118.1309876
50394,34.2745632,-119.2579873
50396,34.4299066,-119.7233601
50407,37.7954715,-122.4091608
50411,33.7887411,-118.2957229
50414,38.6701979,-121.1460932
50417,41.7736843,-124.194008
50423,33.612993,-114.5950921
50424,32.8972071,-117.2427862
50425,38.6013834,-121.393137
50426,33.8254664,-117.9949153
50434,39.2064234,-122.0009014
50435,33.3808274,-117.2445918
50438,34.133639,-118.152753
50441,37.4332452,-122.1755633
50444,37.339977,-120.4672958
50454,37.7642093,-122.4571623
50455,35.3833475,-119.0205429
50457,37.7740462,-122.4536477
50464,37.6652146,-120.9972995
50468,33.8929624,-118.2948029
50471,34.0541988,-118.2650593
50481,34.2029255,-118.6287791
50485,33.8081073,-118.1867435
50488,37.6980036,-122.0893002
50492,36.8390429,-119.660354
50496,37.9835131,-122.0335666
50498,38.9446841,-121.0988414
50502,34.0638176,-118.2736547
50503,33.0369008,-117.2839126
50506,35.2922246,-120.6658831
50510,38.0045709,-122.5552607
50512,37.6305991,-122.0952258
50515,32.7913395,-117.0951878
50516,38.6696228,-121.3140357
50517,34.528167,-117.293911
50523,37.982884,-121.801474
50526,33.70364,-117.986656
50528,37.0640744,-120.8593104
50531,33.874353,-118.129452
50534,33.6795437,-116.2339005
50537,38.56285,-121.7713
50541,37.4893706,-122.223814
50543,33.651829,-117.91198
50545,34.0462808,-117.8107622
50546,36.0438837,-118.9803559
50547,38.3634225,-122.5279928
50548,33.663336,-117.922388
50549,34.2069857,-118.8831028
50551,33.8043758,-118.0671158
50557,37.6687592,-120.9737865
50561,34.0383466,-118.3759001
50567,33.5610516,-117.6654654
50568,36.9440246,-120.0443662
50570,33.7150242,-117.9357865
50573,33.7426321,-116.4071663
50575,33.8335913,-118.0797978
50580,33.847533,-118.038414
50581,33.859731,-118.1492012
50586,34.0255174,-117.6858572
50588,34.0976119,-117.8346593
50589,33.887072,-117.8434267
