Provider Id,Latitude,Longitude
50204,34.5830497742,-118.144897461
50205,34.1286447644,-117.866034061
50211,37.7626571655,-122.253990173
50222,32.61885,-117.022674
50224,33.6252685636,-117.929556817
50225,39.757522583,-121.569137573
50226,33.847965,-117.934516
50228,37.7556381226,-122.405105591
50230,33.7748336792,-117.913284302
50231,34.077091217,-117.75062561
50232,35.2779934555,-120.649693608
50234,32.6942523569,-117.167989835
50235,34.1560058594,-118.328346252
50236,34.289196,-118.744834
50238,34.1336001456,-118.041290268
50239,34.151103,-118.22985
50242,36.9901695251,-121.983573914
50243,33.8384331018,-116.545545682
50245,34.072015956,-117.352773249
50248,36.6972984374,-121.628850102
50254,38.7245903015,-120.791183472
50257,35.4117164612,-119.039718628
50261,36.0695153475,-119.027100652
50262,34.0736083984,-118.44506073
50272,34.0377120972,-117.206481934
50276,38.0065460205,-122.133117676
50277,33.8073272705,-118.19304657
50278,34.2801551819,-118.460334778
50279,34.1332321167,-116.276512146
50280,,
50281,34.0904846191,-118.144096375
50283,37.693977356,-121.880729675
50289,37.6796951294,-122.474334717
50290,34.029828161,-118.478665352
50291,38.4685897827,-122.70740509
50292,33.9101547003,-117.195471078
50295,35.3727912903,-119.027610779
50296,36.8342933655,-121.386962891
50298,34.8924293518,-117.017066956
50300,34.541885376,-117.265556335
50301,39.1532974243,-123.202880859
50305,37.8559265137,-122.257301331
50308,37.3683433533,-122.078041077
50309,38.7651405334,-121.249786377
50313,37.7438621521,-121.433990479
50315,35.3799576312,-118.967603892
50320,37.7991773933,-122.231066376
50324,32.884487,-117.225097
50327,34.0494003296,-117.261283875
50329,33.8729896545,-117.56854248
50334,36.6590995789,-121.64629364
50335,37.9757143557,-120.369009152
50336,38.1207084656,-121.287712097
50342,32.9581184387,-115.553871155
50348,33.7872538716,-117.89069362
50350,34.0150146484,-118.100639343
50351,33.8111457825,-118.344070435
50352,38.911609,-119.997596
50353,33.8389091492,-118.356773376
50357,34.4334335327,-119.810386658
50359,36.3073293865,-119.30031985
50360,37.947879,-122.536796
50367,38.2617416382,-122.04662323
50373,34.0597763062,-118.210090637
50376,33.8313407898,-118.324806213
50378,34.240184,-118.396316
50380,37.2522201538,-121.946655273
50382,34.0880203247,-117.893409729
50385,38.3971061707,-122.819236755
50390,33.7503471375,-116.960037231
50393,33.9344367981,-118.13117981
50394,34.2745895386,-119.258125305
50396,34.4294089079,-119.723232463
50407,37.795670405,-122.409177125
50411,33.8215293884,-118.290206909
50414,38.6703948975,-121.145523071
50417,41.7745132446,-124.194015503
50423,33.6130523682,-114.595115662
50424,32.896301,-117.242614
50425,38.601272583,-121.394119263
50426,33.8255691528,-117.994926453
50434,39.206329,-122.000282
50435,33.3809127808,-117.24445343
50438,34.135735184,-118.152371272
50441,37.4347877502,-122.174468994
50444,37.3401184082,-120.466827393
50454,37.7635328472,-122.457625195
50455,35.3833770752,-119.019691467
50457,37.7737024426,-122.45440118
50464,37.665397644,-120.997428894
50468,33.8930702209,-118.295059204
50471,34.0532813966,-118.265378773
50481,34.2035407573,-118.629373983
50485,33.8077888489,-118.186943054
50488,37.6980493963,-122.087304667
50492,36.839176178,-119.660598755
50496,37.9835376889,-122.034616023
50498,38.9451446533,-121.101867676
50502,34.0638923645,-118.273468018
50503,33.0362568051,-117.284252867
50506,35.2921180725,-120.666000366
50510,38.0039634705,-122.555290222
50512,37.6305809021,-122.095024109
50515,32.7912597656,-117.095237732
50516,38.6695556641,-121.313781738
50517,34.5282462984,-117.292584479
50523,37.9823595285,-121.805504411
50526,33.703639,-117.986656
50528,37.0640563965,-120.859489441
50531,33.874351,-118.129455
50534,33.7227783203,-116.233787537
50537,38.5628509521,-121.77130127
50541,37.4884490967,-122.221664429
50543,33.6518936157,-117.912033081
50545,34.046343863,-117.811968103
50546,36.0438640416,-118.980341032
50547,33.747205,-118.260974
50548,33.6634075642,-117.919334248
50549,34.2076225281,-118.882415771
50551,33.8044128418,-118.066642761
50557,37.6686706543,-120.973388672
50561,34.038684,-118.37516
50567,33.560997,-117.665306
50568,36.9436073303,-120.0443573
50570,33.713981,-117.934371
50573,33.8056297302,-116.406013489
50575,33.83356,-118.079406
50580,33.847534,-118.038414
50581,33.859733,-118.150108
50586,34.0256156921,-117.685829163
50588,34.0990653634,-117.834349126
50589,33.8867477328,-117.842087299
50590,38.4633407593,-121.41620636
50597,34.132884,-117.871208
50599,38.5541146249,-121.457216218
50603,33.608045429,-117.70827122
50604,37.2393951416,-121.800308228
50608,35.7621612549,-119.238883972
50609,33.8738594055,-117.755783081
50616,34.2435874939,-119.019920349
50624,34.396446228,-118.554862976
50625,34.0765457153,-118.380004883
50633,35.555355072,-120.720664978
50636,32.9958372563,-117.057892531
50641,34.0238850564,-118.184182942
50644,34.0355567932,-118.309616089
50663,34.0193634033,-118.18661499
50668,37.7475857735,-122.458751053
50674,38.4703330994,-121.422355652
50677,34.1709938049,-118.589744568
50678,33.7016397715,-117.956544533
50684,33.7438049316,-117.170074463
50686,33.9063949138,-117.470808551
50688,37.035598,-121.57109
50689,37.77576828,-121.958236694
50690,38.4714851379,-122.726402283
50696,34.0619316101,-118.201568604
50697,40.5859413147,-122.416687012
50701,33.5587615967,-117.183288574
50704,34.220409,-118.45668
50708,36.8251075745,-119.781906128
50709,34.4716148376,-117.297836304
50710,36.842918396,-119.781242371
50714,36.9876937866,-121.977462769
50717,33.9291,-118.157997
50723,34.0653686523,-117.98588562
50724,35.3859972954,-119.040095285
50726,37.6647262573,-120.958381653
50727,33.7887992859,-118.144882202
50732,36.8599052429,-119.788551331
50735,33.9503822327,-118.004615784
50736,34.0501785278,-118.137626648
50737,34.0679206848,-118.123703003
50738,34.0477676392,-118.043434143
50739,33.9507637024,-118.34828186
50740,33.9821891785,-118.439125061
50742,34.0575058758,-118.359991014
50744,33.8196678162,-117.909713745
50745,33.7887306213,-117.826393127
50746,33.7531603128,-117.834156007
50747,33.71109,-117.884307
50748,37.7980308533,-121.246200562
50749,34.1750183105,-118.869041443
50752,34.0232200623,-118.39692688
50754,37.4621833116,-122.159367576
50755,34.1608314514,-118.449668884
50757,32.7762908936,-117.057296753
50758,34.0786056519,-117.69581604
50760,37.9521331787,-121.774452209
50761,34.1706733704,-118.531997681
50763,34.068800658,-118.263387233
50764,40.5856285095,-122.387741089
50765,33.897407,-117.186027
50766,39.131603,-121.612953
50767,38.3881721497,-121.938240051
50768,33.8155899048,-118.007041931
50769,33.6615347117,-117.773825079
50770,33.61478,-117.169181
50771,33.9125518799,-118.098457336
50772,38.7462654114,-121.250099182
50773,37.7145838737,-122.141905054
60001,40.4148139954,-104.708908081
60003,40.182258,-105.125732
60004,39.9640312195,-104.76852417
60006,38.4801473469,-107.869730741
60008,37.4717254639,-105.883003235
60009,39.7679405212,-105.089385986
60010,40.5717658997,-105.05557251
60011,39.7272949219,-104.99156189
60012,38.2342185974,-104.622932434
60013,37.2345328331,-107.824098319
60014,39.7465782166,-104.966720581
60015,39.7178949416,-105.129168257
60016,38.4551353455,-105.230072021
60020,38.2818412781,-104.612571716
60022,38.8388579339,-104.800271094
60023,39.0907325745,-108.563293457
60024,39.7414152324,-104.842065275
60027,40.0266809016,-105.283082798
60028,39.7460708618,-104.970466614
60030,40.4131965637,-105.051391602
60031,38.8646554202,-104.820230752
60032,39.7323036194,-104.933952332
60034,39.6541862488,-104.979866028
60036,37.9766387939,-103.550254822
60044,40.26039505,-103.795593262
60049,40.463779,-106.814224
60054,39.0859298706,-108.553573608
60064,39.6687355042,-104.977844238
60065,39.8632746935,-104.983118623
60071,38.7453422546,-108.047065735
60075,39.5324325562,-107.321624756
60076,40.6124458313,-103.22063446
60096,39.643409729,-106.382194519
60100,39.6901893616,-104.832366943
60103,39.9517822266,-105.151115417
60104,39.8490764201,-105.018218681
60112,39.5281970501,-104.873078987
60113,39.576084,-104.985748
60114,39.5484542847,-104.769424438
60116,39.9711886793,-105.083175078
60117,37.2485943139,-107.870715111
60118,39.5697867125,-106.078549549
60119,40.4165649414,-104.998176575
60124,39.7178949416,-105.129332542
70002,,
70003,,
70004,,
70005,,
70006,,
70007,,
70008,,
70010,,
70011,,
70012,,
70015,,
70016,,
70017,,
70018,,
70019,,
70020,,
70021,,
70022,,
70024,,
70025,,
70027,,
70028,,
70029,,
70031,,
70033,,
70034,,
70035,,
70036,,
70039,,
70040,,
80001,39.6876106262,-75.6700897217
80003,39.7495201975,-75.5665900558
80004,39.152404,-75.522834
80006,38.6423009634,-75.6051488221
80007,38.7711931765,-75.1425502449
80009,38.9074211121,-75.4327774048
90001,38.9010887146,-77.0507125854
90003,38.9178543091,-77.0204086304
90004,38.9105110168,-77.0743179321
90005,38.9358787537,-77.1092453003
90006,38.9430084229,-76.9911499023
90008,38.835819,-76.984909
90011,38.9290504456,-77.014503479
100001,30.3485908508,-81.6641998291
100002,26.5032499284,-80.0693021715
100006,28.5261283815,-81.3781772554
100007,28.5762825012,-81.3689575195
100008,25.6854572296,-80.3391952515
100009,25.788457,-80.2164
100012,26.6284923553,-81.8742294312
100014,29.0204849243,-80.9219818115
100017,29.2014102936,-81.054145813
100018,26.1503505707,-81.7987518311
100019,28.0781478882,-80.6278686523
100022,25.791435,-80.212501
100023,28.8336334229,-82.335609436
100025,30.4764957428,-87.2121887207
100026,30.1596431732,-85.64868927
100028,28.628044948,-80.824270919
100029,25.8616447449,-80.2142306417
100030,28.5492076874,-81.5280609131
100032,27.7630138397,-82.6426849365
100034,25.8149623871,-80.1406021118
100035,27.4975624084,-82.5620727539
100038,26.0196437836,-80.1800537109
100039,26.1020717621,-80.1407165527
100040,30.3072032928,-81.6898727417
100043,28.0136260986,-82.7826080322
100044,27.1995792389,-80.2430419922
100045,29.0426728874,-81.3164978474
100046,28.26089,-82.185768
100047,26.9414846599,-82.040284574
100048,30.9497337341,-87.1508712769
100049,27.4653892517,-81.4328918457
100050,25.8666946739,-80.311871767
100051,28.5523471832,-81.7229232788
100052,28.027677,-81.724655
100053,25.8456363678,-80.2685623169
100054,30.5335922241,-86.4962539673
100055,28.1329669952,-82.7575454712
100057,28.8243692368,-81.7096801847
100062,29.1749591827,-82.138710022
100063,28.254137,-82.71524
100067,27.7797737122,-82.6504898071
100068,29.2420959473,-81.1073608398
100069,28.0141925812,-82.5044631958
100070,27.0904312134,-82.4449920654
100071,28.5390510559,-82.4419403076
100072,28.9140281677,-81.2848052979
100073,26.1870689392,-80.1194458008
100075,27.9828491211,-82.4913253784
100076,25.7783927917,-80.2935791016
100077,26.9896088541,-82.0966196805
100080,26.5990524292,-80.0913543701
100081,30.6606674194,-86.1164016724
100084,28.8066425174,-81.8694627285
100086,26.2751951069,-80.1207154244
100087,27.3182735443,-82.53125
100088,30.3152484894,-81.6639862061
100090,29.8627185822,-81.3194961548
100092,28.3352241516,-80.723197937
100093,30.4294128418,-87.232093811
100099,27.8958511353,-81.5655212402
100102,30.1934304088,-82.6330071688
100105,27.6583156586,-80.3930664062
100106,30.120016098,-83.595451355
100107,26.6156330109,-81.6594543457
100109,27.5390459597,-81.5059415996
100110,28.2994670868,-81.41015625
100113,29.641548,-82.348442
100117,28.4930877686,-82.4722900391
100118,29.477848053,-81.1903915405
100121,27.9174880981,-81.8434906006
100122,30.735397,-86.561706
100124,30.6323283166,-87.0676072687
100125,25.4793977737,-80.4303959012
100126,27.7523174286,-82.7397994995
100127,27.9518841952,-82.803625837
100128,27.93800354,-82.4583282471
100130,26.723991394,-80.6712722778
100131,25.9699401855,-80.1453323364
100132,28.0156402588,-82.1390075684
100135,30.4579734802,-84.2612457275
100137,28.1812210083,-81.6421279907
100139,29.3836364746,-82.4549942017
100140,30.6541252136,-81.4485168457
100142,30.7867565155,-85.2418441772
100150,24.580764,-81.742332
100151,30.2599983215,-81.4459609985
100154,25.702933073,-80.2935113758
100156,30.1837972552,-82.6863301545
100157,28.0606937408,-81.9549026489
100161,28.8142566681,-81.2841262817
100166,27.3018722534,-82.454284668
100167,26.1264667511,-80.2051925659
100168,26.3587665558,-80.1017379761
100173,28.0707969666,-82.4249191284
100175,27.2269325256,-81.8507995605
100176,26.829263,-80.086196
100177,28.3579491824,-80.6206496805
100179,30.2879123688,-81.6010360718
100180,27.8054084778,-82.7269363403
100181,25.705575943,-80.2931137085
100183,25.7447842509,-80.2544349432
100187,25.8865337372,-80.3297042847
100189,26.26304245,-80.2032623291
100191,28.2041187286,-82.6605300903
100200,26.2064380646,-80.1108627319
100204,29.6608371735,-82.4117126465
100206,27.9379863739,-82.4893798828
100209,25.7308826447,-80.3853530884
100211,28.3480548859,-82.1996231079
100212,29.1755104065,-82.1368179321
100213,27.482301712,-82.622177124
100217,27.8197402954,-80.4710235596
100220,26.543094635,-81.8507080078
100223,30.454477,-86.633621
100224,26.2121276855,-80.2544021606
100226,30.1648494601,-81.7372405529
100228,26.123542,-80.259513
100230,26.0295143127,-80.2460632324
100231,30.5162315369,-87.2185592651
100232,29.6433391571,-81.6932449341
100234,26.7623462677,-80.0881500244
100236,26.9888763428,-82.0986633301
100238,27.8256282806,-82.7023086548
100239,27.7810952067,-82.6646967977
100242,30.1865673065,-85.6651306152
100243,27.9328193665,-82.2874069214
100244,26.6394386292,-81.9432449341
100246,27.4317951202,-80.3455047607
100248,27.9139499664,-82.8031616211
100249,28.9516887665,-82.6234283447
100252,27.2598285675,-80.8285522461
100253,26.9230060577,-80.0959854126
100254,30.4761562347,-84.2313995361
100255,28.00233078,-82.5731201172
100256,28.3618965149,-82.6886749268
100258,26.4392061532,-80.1260617375
100259,27.7159137726,-82.3656082153
100260,27.288608,-80.294303
100264,28.5385894775,-82.5343551636
100265,28.038694,-82.706855
100266,30.3612632751,-87.1569824219
100267,26.9499645233,-82.3265075684
100268,26.3561439514,-80.1995544434
100269,26.6819708794,-80.2516011894
100275,26.6523017883,-80.205039978
100276,26.268409729,-80.2557144165
100277,25.82299,-80.192306
100281,26.0121154785,-80.310295105
100284,25.7473430634,-80.3176498413
100285,25.9909540415,-80.3759765625
100286,26.2136611938,-81.7326202393
100287,26.7252979279,-80.0515975952
100288,26.7563495636,-80.0632171631
100289,26.0804083943,-80.3654260933
100290,28.9501399994,-81.9586181641
100291,28.1101875007,-80.6726510078
100292,30.3786239624,-86.3069610596
100296,25.7243251801,-80.2740936279
100299,27.3909130096,-82.4357299805
100302,28.2434463501,-81.3036880493
100307,30.2537988871,-81.5839938819
100313,29.7791652679,-85.287612915
100314,25.6772515923,-80.4573078454
100315,28.2297369093,-80.7289418578
100316,27.998373583,-80.6119666994
100319,28.1950111389,-82.3507003784
110001,34.7896347046,-84.9839782715
110002,32.8864135742,-84.3360671997
110003,31.2253360748,-82.3477630615
110004,34.9484786987,-85.2658157349
110005,34.1781044006,-84.1409072876
110006,33.9476928711,-83.4055709839
110007,31.5902194977,-84.1575546265
110008,34.2454737425,-84.4923976064
110010,33.7924575806,-84.3250656128
110011,33.5706787109,-85.0754776001
110015,33.7442325801,-84.9186582863
110016,33.032043457,-85.0578079224
110018,33.6023101807,-83.8480834961
110023,34.5118626952,-84.9255066365
110024,32.0282516479,-81.0997772217
110025,31.1750335693,-81.4845733643
110026,34.1125450134,-82.87474823
110027,34.4380892068,-83.1301090121
110028,33.4728736877,-81.9813995361
110029,34.303348,-83.817375
110030,34.201374054,-84.7936706543
110031,33.238945,-84.26728
110032,34.5934145898,-83.3479050547
110034,33.4711280465,-81.9913356006
110035,33.9699821472,-84.5514602661
110036,32.0307044983,-81.0871276855
110038,30.8250598907,-83.9719772339
110039,33.4658470154,-82.0174636841
110040,34.2203330994,-83.4709014893
110041,34.5808625221,-83.5362377018
110042,33.9003715515,-84.7807769775
110043,31.9851493835,-81.1547546387
110044,32.0638742298,-84.2570914328
110045,34.0080490112,-83.7084732056
110046,33.798351,-83.750106
110050,34.7812995911,-84.7820510864
110051,34.885799408,-83.9622344971
110054,34.2599716187,-85.1786422729
110064,32.4823390692,-84.9798542261
110069,32.6164169312,-83.6306533813
110071,31.7688083649,-82.3482666016
110073,31.6963500977,-83.2618026733
110074,33.9623712748,-83.3979108185
110075,32.4144096375,-81.7702560425
110076,33.790348053,-84.2823181152
110078,33.769505024,-84.3852051347
110079,33.7516354769,-84.3831123412
110082,33.9084205627,-84.3497314453
110083,33.8090324402,-84.3963699341
110086,32.9952468872,-82.8035964966
110087,33.964464739,-84.0147618949
110089,31.5110454559,-82.8649597168
110091,33.6820495874,-84.002231285
110092,32.185690105,-83.1787354499
110095,31.4714183807,-83.4907073975
110100,33.0104751587,-82.4055633545
110101,31.1433253437,-83.4245290607
110104,31.9775657654,-83.781288147
110105,31.1524200439,-83.7894210815
110107,32.8327106684,-83.6356309801
110109,32.592571,-82.347488
110111,33.460117,-82.507781
110112,31.2030925751,-83.2387161255
110115,33.7623951584,-84.3741866201
110121,30.8631471545,-84.2000596225
110122,30.862329483,-83.286605835
110124,31.6022653878,-81.8974106759
110125,32.5307655334,-82.9507980347
110128,32.2088928223,-82.3779220581
110129,32.5056304932,-84.960723877
110130,31.6032041609,-83.2503578067
110132,30.9037940204,-84.5535700768
110135,32.2966611385,-83.4874758124
110142,32.1642673016,-81.9004509598
110143,33.8561430573,-84.6019645035
110146,30.7806072235,-81.6150283813
110150,,
110153,32.4596099854,-83.7096710205
110161,33.9720344543,-84.4127807617
110164,32.8470458984,-83.6182327271
110165,33.5789427906,-84.3887744844
110168,34.2781598121,-85.1941104233
110177,33.4858322144,-82.0942153931
110183,33.8560625911,-84.5137868822
110184,33.7393836975,-84.7311096191
110186,32.4803199768,-84.9846954346
110187,34.5253143311,-83.9766693115
110189,34.9179191589,-84.3739929199
